Binomial.1.2,Upham_TipLabel,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Pupil,Pupil Reference ,Diel_Cox,Flexible_Cox,genus_diel,genus_flexible,Excluded,Reason ,Mass.g,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Terrestrial,Marine,Freshwater,Aerial,Pupil_constricted,Diet_Category_4,Genus_Diet_4,Diet_Category_3,Genus_Diet_Category_3
Myotis_nesopolus,Myotis_nesopolus,Chiroptera,Vespertilionidae,Myotis,nesopolus,,,,NA,NA,NA,1,Aerial,3.5,0,0,100,0,0,0,1,,,,,
Myotis_nigricans,Myotis_nigricans,Chiroptera,Vespertilionidae,Myotis,nigricans,,,,NA,NA,NA,1,Aerial,4.2,0,0,100,0,0,0,1,,,,,
Myotis_nipalensis,Myotis_nipalensis,Chiroptera,Vespertilionidae,Myotis,nipalensis,,,,NA,NA,NA,1,Aerial,6.3,0,0,100,0,0,0,1,,,,,
Myotis_nyctor,Myotis_nyctor,Chiroptera,Vespertilionidae,Myotis,nyctor,,,,NA,NA,NA,1,Aerial,5,0,0,100,0,0,0,1,,,,,
Myotis_occultus,Myotis_occultus,Chiroptera,Vespertilionidae,Myotis,occultus,,,,NA,NA,NA,1,Aerial,8,0,0,100,0,0,0,1,,,,,
Myotis_oreias,Myotis_oreias,Chiroptera,Vespertilionidae,Myotis,oreias,,,,NA,NA,NA,1,Aerial,7.1,0,0,100,0,0,0,1,,,,,
Myotis_oxyotus,Myotis_oxyotus,Chiroptera,Vespertilionidae,Myotis,oxyotus,,,,NA,NA,NA,1,Aerial,5.5,0,0,100,0,0,0,1,,,,,
Myotis_peninsularis,Myotis_peninsularis,Chiroptera,Vespertilionidae,Myotis,peninsularis,,,,NA,NA,NA,1,Aerial,7,0,0,100,0,0,0,1,,,,,
Myotis_pequinius,Myotis_pequinius,Chiroptera,Vespertilionidae,Myotis,pequinius,,,,NA,NA,NA,1,Aerial,17.1,0,0,100,0,0,0,1,,,,,
Myotis_pilosus,Myotis_pilosus,Chiroptera,Vespertilionidae,Myotis,pilosus,,,,NA,NA,NA,1,Aerial,15.6,0,0,100,0,0,0,1,,,,,
Myotis_planiceps,Myotis_planiceps,Chiroptera,Vespertilionidae,Myotis,planiceps,,,,NA,NA,NA,1,Aerial,3.1,0,0,100,0,0,0,1,,,,,
Myotis_pruinosus,Myotis_pruinosus,Chiroptera,Vespertilionidae,Myotis,pruinosus,,,,NA,NA,NA,1,Aerial,2.7,0,0,100,0,0,0,1,,,,,
Myotis_punicus,Myotis_punicus,Chiroptera,Vespertilionidae,Myotis,punicus,,,,NA,NA,NA,1,Aerial,23.5,0,0,100,0,0,0,1,,,,,
Myotis_ridleyi,Myotis_ridleyi,Chiroptera,Vespertilionidae,Myotis,ridleyi,,,,NA,NA,NA,1,Aerial,4.5,0,0,100,0,0,0,1,,,,,
Myotis_riparius,Myotis_riparius,Chiroptera,Vespertilionidae,Myotis,riparius,,,,NA,NA,NA,1,Aerial,5.6,0,0,100,0,0,0,1,,,,,
Myotis_rosseti,Myotis_rosseti,Chiroptera,Vespertilionidae,Myotis,rosseti,,,,NA,NA,NA,1,Aerial,3.3,0,0,100,0,0,0,1,,,,,
Myotis_ruber,Myotis_ruber,Chiroptera,Vespertilionidae,Myotis,ruber,,,,NA,NA,NA,1,Aerial,5,0,0,100,0,0,0,1,,,,,
Myotis_rufopictus,Myotis_rufopictus,Chiroptera,Vespertilionidae,Myotis,rufopictus,,,,NA,NA,NA,1,Aerial,17,0,0,100,0,0,0,1,,,,,
Myotis_schaubi,Myotis_schaubi,Chiroptera,Vespertilionidae,Myotis,schaubi,,,,NA,NA,NA,1,Aerial,8,0,0,100,0,0,0,1,,,,,
Myotis_scotti,Myotis_scotti,Chiroptera,Vespertilionidae,Myotis,scotti,,,,NA,NA,NA,1,Aerial,8.7,0,0,100,0,0,0,1,,,,,
Myotis_septentrionalis,Myotis_septentrionalis,Chiroptera,Vespertilionidae,Myotis,septentrionalis,,,,NA,NA,NA,1,Aerial,7.5,0,0,100,0,0,0,1,,,,,
Myotis_sicarius,Myotis_sicarius,Chiroptera,Vespertilionidae,Myotis,sicarius,,,,NA,NA,NA,1,Aerial,13.1,0,0,100,0,0,0,1,,,,,
Myotis_siligorensis,Myotis_siligorensis,Chiroptera,Vespertilionidae,Myotis,siligorensis,,,,NA,NA,NA,1,Aerial,2.7,0,0,100,0,0,0,1,,,,,
Myotis_simus,Myotis_simus,Chiroptera,Vespertilionidae,Myotis,simus,,,,NA,NA,NA,1,Aerial,8.2,0,0,100,0,0,0,1,,,,,
Myotis_sodalis,Myotis_sodalis,Chiroptera,Vespertilionidae,Myotis,sodalis,,,,NA,NA,NA,1,Aerial,6.9,0,0,100,0,0,0,1,,,,,
Myotis_stalkeri,Myotis_stalkeri,Chiroptera,Vespertilionidae,Myotis,stalkeri,,,,NA,NA,NA,1,Aerial,17,0,0,100,0,0,0,1,,,,,
Myotis_thysanodes,Myotis_thysanodes,Chiroptera,Vespertilionidae,Myotis,thysanodes,,,,NA,NA,NA,1,Aerial,8.1,0,0,100,0,0,0,1,,,,,
Myotis_tricolor,Myotis_tricolor,Chiroptera,Vespertilionidae,Myotis,tricolor,,,,NA,NA,NA,1,Aerial,13.9,0,0,100,0,0,0,1,,,,,
Myotis_velifer,Myotis_velifer,Chiroptera,Vespertilionidae,Myotis,velifer,,,,NA,NA,NA,1,Aerial,10.1,0,0,100,0,0,0,1,,,,,
Myotis_vivesi,Myotis_vivesi,Chiroptera,Vespertilionidae,Myotis,vivesi,,,,NA,NA,NA,1,Aerial,25,0,20,80,0,0,0,1,,,,,
Myotis_volans,Myotis_volans,Chiroptera,Vespertilionidae,Myotis,volans,,,,NA,NA,NA,1,Aerial,8.5,0,0,100,0,0,0,1,,,,,
Myotis_welwitschii,Myotis_welwitschii,Chiroptera,Vespertilionidae,Myotis,welwitschii,,,,NA,NA,NA,1,Aerial,15.5,0,0,100,0,0,0,1,,,,,
Myotis_yanbarensis,Myotis_yanbarensis,Chiroptera,Vespertilionidae,Myotis,yanbarensis,,,,NA,NA,NA,1,Aerial,4.3,0,0,100,0,0,0,1,,,,,
Myotis_yumanensis,Myotis_yumanensis,Chiroptera,Vespertilionidae,Myotis,yumanensis,,,,NA,NA,NA,1,Aerial,5.4,0,0,100,0,0,0,1,,,,,
Neoromicia_brunnea,Neoromicia_brunnea,Chiroptera,Vespertilionidae,Neoromicia,brunnea,,,,NA,NA,NA,1,Aerial,9.9,0,0,100,0,0,0,1,,,,,
Neoromicia_capensis,Neoromicia_capensis,Chiroptera,Vespertilionidae,Neoromicia,capensis,,,,NA,NA,NA,1,Aerial,6,0,0,100,0,0,0,1,,,,,
Neoromicia_flavescens,Neoromicia_flavescens,Chiroptera,Vespertilionidae,Neoromicia,flavescens,,,,NA,NA,NA,1,Aerial,10.5,0,0,100,0,0,0,1,,,,,
Neoromicia_guineensis,Neoromicia_guineensis,Chiroptera,Vespertilionidae,Neoromicia,guineensis,,,,NA,NA,NA,1,Aerial,3.1,0,0,100,0,0,0,1,,,,,
Neoromicia_helios,Neoromicia_helios,Chiroptera,Vespertilionidae,Neoromicia,helios,,,,NA,NA,NA,1,Aerial,2.6,0,0,100,0,0,0,1,,,,,
Neoromicia_malagasyensis,Neoromicia_malagasyensis,Chiroptera,Vespertilionidae,Neoromicia,malagasyensis,,,,NA,NA,NA,1,Aerial,6.5,0,0,100,0,0,0,1,,,,,
Neoromicia_matroka,Neoromicia_matroka,Chiroptera,Vespertilionidae,Neoromicia,matroka,,,,NA,NA,NA,1,Aerial,6.5,0,0,100,0,0,0,1,,,,,
Neoromicia_melckorum,Neoromicia_melckorum,Chiroptera,Vespertilionidae,Neoromicia,melckorum,,,,NA,NA,NA,1,Aerial,7.2,0,0,100,0,0,0,1,,,,,
Neoromicia_nana,Neoromicia_nana,Chiroptera,Vespertilionidae,Neoromicia,nana,,,,NA,NA,NA,1,Aerial,3.9,0,0,100,0,0,0,1,,,,,
Neoromicia_rendalli,Neoromicia_rendalli,Chiroptera,Vespertilionidae,Neoromicia,rendalli,,,,NA,NA,NA,1,Aerial,6.3,0,0,100,0,0,0,1,,,,,
Neoromicia_somalica,Neoromicia_somalica,Chiroptera,Vespertilionidae,Neoromicia,somalica,,,,NA,NA,NA,1,Aerial,3.8,0,0,100,0,0,0,1,,,,,
Neoromicia_tenuipinnis,Neoromicia_tenuipinnis,Chiroptera,Vespertilionidae,Neoromicia,tenuipinnis,,,,NA,NA,NA,1,Aerial,5.3,0,0,100,0,0,0,1,,,,,
Neoromicia_zuluensis,Neoromicia_zuluensis,Chiroptera,Vespertilionidae,Neoromicia,zuluensis,,,,NA,NA,NA,1,Aerial,3.9,0,0,100,0,0,0,1,,,,,
Nyctalus_aviator,Nyctalus_aviator,Chiroptera,Vespertilionidae,Nyctalus,aviator,,,,NA,NA,NA,1,Aerial,38.3,0,0,100,0,0,0,1,,,,,
Nyctalus_azoreum,Nyctalus_azoreum,Chiroptera,Vespertilionidae,Nyctalus,azoreum,,,,NA,NA,NA,1,Aerial,7.1,0,0,100,0,0,0,1,,,,,
Nyctalus_furvus,Nyctalus_furvus,Chiroptera,Vespertilionidae,Nyctalus,furvus,,,,NA,NA,NA,1,Aerial,27.6,0,0,100,0,0,0,1,,,,,
Nyctalus_lasiopterus,Nyctalus_lasiopterus,Chiroptera,Vespertilionidae,Nyctalus,lasiopterus,,,,NA,NA,NA,1,Aerial,49.7,0,0,100,0,0,0,1,,,,,
Nyctalus_leisleri,Nyctalus_leisleri,Chiroptera,Vespertilionidae,Nyctalus,leisleri,,,,NA,NA,NA,1,Aerial,13.3,0,0,100,0,0,0,1,,,,,
Nyctalus_montanus,Nyctalus_montanus,Chiroptera,Vespertilionidae,Nyctalus,montanus,,,,NA,NA,NA,1,Aerial,14.2,0,0,100,0,0,0,1,,,,,
Nyctalus_noctula,Nyctalus_noctula,Chiroptera,Vespertilionidae,Nyctalus,noctula,,,,NA,NA,NA,1,Aerial,28,0,0,100,0,0,0,1,,,,,
Nyctalus_plancyi,Nyctalus_plancyi,Chiroptera,Vespertilionidae,Nyctalus,plancyi,,,,NA,NA,NA,1,Aerial,24.1,0,0,100,0,0,0,1,,,,,
Nycticeinops_schlieffeni,Nycticeinops_schlieffeni,Chiroptera,Vespertilionidae,Nycticeinops,schlieffeni,,,,NA,NA,NA,1,Aerial,5,0,0,100,0,0,0,1,,,,,
Nycticeius_cubanus,Nycticeius_cubanus,Chiroptera,Vespertilionidae,Nycticeius,cubanus,,,,NA,NA,NA,1,Aerial,5.5,0,0,100,0,0,0,1,,,,,
Nycticeius_humeralis,Nycticeius_humeralis,Chiroptera,Vespertilionidae,Nycticeius,humeralis,,,,NA,NA,NA,1,Aerial,9,0,0,100,0,0,0,1,,,,,
Nyctophilus_arnhemensis,Nyctophilus_arnhemensis,Chiroptera,Vespertilionidae,Nyctophilus,arnhemensis,,,,NA,NA,NA,1,Aerial,6.7,0,0,100,0,0,0,1,,,,,
Nyctophilus_bifax,Nyctophilus_bifax,Chiroptera,Vespertilionidae,Nyctophilus,bifax,,,,NA,NA,NA,1,Aerial,9.8,0,0,100,0,0,0,1,,,,,
Nyctophilus_geoffroyi,Nyctophilus_geoffroyi,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi,,,,NA,NA,NA,1,Aerial,7.3,0,0,100,0,0,0,1,,,,,
Nyctophilus_gouldi,Nyctophilus_gouldi,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,,,,NA,NA,NA,1,Aerial,10,0,0,100,0,0,0,1,,,,,
Nyctophilus_heran,Nyctophilus_heran,Chiroptera,Vespertilionidae,Nyctophilus,heran,,,,NA,NA,NA,1,Aerial,7.6,0,0,100,0,0,0,1,,,,,
Nyctophilus_howensis,Nyctophilus_howensis,Chiroptera,Vespertilionidae,Nyctophilus,howensis,,,,NA,NA,NA,1,Aerial,20.6,0,0,100,0,0,0,1,,,,,
Nyctophilus_microdon,Nyctophilus_microdon,Chiroptera,Vespertilionidae,Nyctophilus,microdon,,,,NA,NA,NA,1,Aerial,8,0,0,100,0,0,0,1,,,,,
Nyctophilus_microtis,Nyctophilus_microtis,Chiroptera,Vespertilionidae,Nyctophilus,microtis,,,,NA,NA,NA,1,Aerial,7.1,0,0,100,0,0,0,1,,,,,
Nyctophilus_nebulosus,Nyctophilus_nebulosus,Chiroptera,Vespertilionidae,Nyctophilus,nebulosus,,,,NA,NA,NA,1,Aerial,10.5,0,0,100,0,0,0,1,,,,,
Nyctophilus_sherrini,Nyctophilus_sherrini,Chiroptera,Vespertilionidae,Nyctophilus,sherrini,,,,NA,NA,NA,1,Aerial,15.5,0,0,100,0,0,0,1,,,,,
Nyctophilus_walkeri,Nyctophilus_walkeri,Chiroptera,Vespertilionidae,Nyctophilus,walkeri,,,,NA,NA,NA,1,Aerial,4.3,0,0,100,0,0,0,1,,,,,
Otonycteris_hemprichii,Otonycteris_hemprichii,Chiroptera,Vespertilionidae,Otonycteris,hemprichii,,,,NA,NA,NA,1,Aerial,23.8,0,0,100,0,0,0,1,,,,,
Pharotis_imogene,Pharotis_imogene,Chiroptera,Vespertilionidae,Pharotis,imogene,,,,NA,NA,NA,1,Aerial,10,0,0,100,0,0,0,1,,,,,
Philetor_brachypterus,Philetor_brachypterus,Chiroptera,Vespertilionidae,Philetor,brachypterus,,,,NA,NA,NA,1,Aerial,10.9,0,0,100,0,0,0,1,,,,,
Phoniscus_atrox,Phoniscus_atrox,Chiroptera,Vespertilionidae,Phoniscus,atrox,,,,NA,NA,NA,1,Aerial,4.3,0,0,100,0,0,0,1,,,,,
Phoniscus_jagorii,Phoniscus_jagorii,Chiroptera,Vespertilionidae,Phoniscus,jagorii,,,,NA,NA,NA,1,Aerial,4.7,0,0,100,0,0,0,1,,,,,
Phoniscus_papuensis,Phoniscus_papuensis,Chiroptera,Vespertilionidae,Phoniscus,papuensis,,,,NA,NA,NA,1,Aerial,6.2,0,0,100,0,0,0,1,,,,,
Pipistrellus_abramus,Pipistrellus_abramus,Chiroptera,Vespertilionidae,Pipistrellus,abramus,,,,NA,NA,NA,1,Aerial,5.6,0,0,100,0,0,0,1,,,,,
Pipistrellus_adamsi,Pipistrellus_adamsi,Chiroptera,Vespertilionidae,Pipistrellus,adamsi,,,,NA,NA,NA,1,Aerial,4.5,0,0,100,0,0,0,1,,,,,
Pipistrellus_aero,Pipistrellus_aero,Chiroptera,Vespertilionidae,Pipistrellus,aero,,,,NA,NA,NA,1,Aerial,5.1,0,0,100,0,0,0,1,,,,,
Pipistrellus_alaschanicus,Pipistrellus_alaschanicus,Chiroptera,Vespertilionidae,Pipistrellus,alaschanicus,,,,NA,NA,NA,1,Aerial,8.2,0,0,100,0,0,0,1,,,,,
Pipistrellus_anchietae,Pipistrellus_anchietae,Chiroptera,Vespertilionidae,Pipistrellus,anchietae,,,,NA,NA,NA,1,Aerial,4.6,0,0,100,0,0,0,1,,,,,
Pipistrellus_angulatus,Pipistrellus_angulatus,Chiroptera,Vespertilionidae,Pipistrellus,angulatus,,,,NA,NA,NA,1,Aerial,3.3,0,0,100,0,0,0,1,,,,,
Pipistrellus_arabicus,Pipistrellus_arabicus,Chiroptera,Vespertilionidae,Pipistrellus,arabicus,,,,NA,NA,NA,1,Aerial,3.2,0,0,100,0,0,0,1,,,,,
Pipistrellus_ariel,Pipistrellus_ariel,Chiroptera,Vespertilionidae,Pipistrellus,ariel,,,,NA,NA,NA,1,Aerial,2.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_cadornae,Pipistrellus_cadornae,Chiroptera,Vespertilionidae,Pipistrellus,cadornae,,,,NA,NA,NA,1,Aerial,6.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_ceylonicus,Pipistrellus_ceylonicus,Chiroptera,Vespertilionidae,Pipistrellus,ceylonicus,,,,NA,NA,NA,1,Aerial,8.4,0,0,100,0,0,0,1,,,,,
Pipistrellus_collinus,Pipistrellus_collinus,Chiroptera,Vespertilionidae,Pipistrellus,collinus,,,,NA,NA,NA,1,Aerial,6,0,0,100,0,0,0,1,,,,,
Pipistrellus_coromandra,Pipistrellus_coromandra,Chiroptera,Vespertilionidae,Pipistrellus,coromandra,,,,NA,NA,NA,1,Aerial,4.6,0,0,100,0,0,0,1,,,,,
Pipistrellus_crassulus,Pipistrellus_crassulus,Chiroptera,Vespertilionidae,Pipistrellus,crassulus,,,,NA,NA,NA,1,Aerial,6.1,0,0,100,0,0,0,1,,,,,
Pipistrellus_eisentrauti,Pipistrellus_eisentrauti,Chiroptera,Vespertilionidae,Pipistrellus,eisentrauti,,,,NA,NA,NA,1,Aerial,6,0,0,100,0,0,0,1,,,,,
Pipistrellus_endoi,Pipistrellus_endoi,Chiroptera,Vespertilionidae,Pipistrellus,endoi,,,,NA,NA,NA,1,Aerial,4.2,0,0,100,0,0,0,1,,,,,
Pipistrellus_hanaki,Pipistrellus_hanaki,Chiroptera,Vespertilionidae,Pipistrellus,hanaki,,,,NA,NA,NA,1,Aerial,6,0,0,100,0,0,0,1,,,,,
Pipistrellus_hesperidus,Pipistrellus_hesperidus,Chiroptera,Vespertilionidae,Pipistrellus,hesperidus,,,,NA,NA,NA,1,Aerial,5.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_hesperus,Pipistrellus_hesperus,Chiroptera,Vespertilionidae,Pipistrellus,hesperus,,,,NA,NA,NA,1,Aerial,3.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_imbricatus,Pipistrellus_imbricatus,Chiroptera,Vespertilionidae,Pipistrellus,imbricatus,,,,NA,NA,NA,1,Aerial,5.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_inexspectatus,Pipistrellus_inexspectatus,Chiroptera,Vespertilionidae,Pipistrellus,inexspectatus,,,,NA,NA,NA,1,Aerial,6,0,0,100,0,0,0,1,,,,,
Pipistrellus_javanicus,Pipistrellus_javanicus,Chiroptera,Vespertilionidae,Pipistrellus,javanicus,,,,NA,NA,NA,1,Aerial,4.8,0,0,100,0,0,0,1,,,,,
Pipistrellus_kuhlii,Pipistrellus_kuhlii,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,,,,NA,NA,NA,1,Aerial,5.9,0,0,100,0,0,0,1,,,,,
Pipistrellus_maderensis,Pipistrellus_maderensis,Chiroptera,Vespertilionidae,Pipistrellus,maderensis,,,,NA,NA,NA,1,Aerial,7,0,0,100,0,0,0,1,,,,,
Pipistrellus_minahassae,Pipistrellus_minahassae,Chiroptera,Vespertilionidae,Pipistrellus,minahassae,,,,NA,NA,NA,1,Aerial,6.8,0,0,100,0,0,0,1,,,,,
Pipistrellus_murrayi,Pipistrellus_murrayi,Chiroptera,Vespertilionidae,Pipistrellus,murrayi,,,,NA,NA,NA,1,Aerial,3.8,0,0,100,0,0,0,1,,,,,
Pipistrellus_musciculus,Pipistrellus_musciculus,Chiroptera,Vespertilionidae,Pipistrellus,musciculus,,,,NA,NA,NA,1,Aerial,2.4,0,0,100,0,0,0,1,,,,,
Pipistrellus_nanulus,Pipistrellus_nanulus,Chiroptera,Vespertilionidae,Pipistrellus,nanulus,,,,NA,NA,NA,1,Aerial,2.5,0,0,100,0,0,0,1,,,,,
Pipistrellus_nathusii,Pipistrellus_nathusii,Chiroptera,Vespertilionidae,Pipistrellus,nathusii,,,,NA,NA,NA,1,Aerial,7.3,0,0,100,0,0,0,1,,,,,
Pipistrellus_papuanus,Pipistrellus_papuanus,Chiroptera,Vespertilionidae,Pipistrellus,papuanus,,,,NA,NA,NA,1,Aerial,4.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_paterculus,Pipistrellus_paterculus,Chiroptera,Vespertilionidae,Pipistrellus,paterculus,,,,NA,NA,NA,1,Aerial,5.3,0,0,100,0,0,0,1,,,,,
Pipistrellus_permixtus,Pipistrellus_permixtus,Chiroptera,Vespertilionidae,Pipistrellus,permixtus,,,,NA,NA,NA,1,Aerial,7.4,0,0,100,0,0,0,1,,,,,
Pipistrellus_pipistrellus,Pipistrellus_pipistrellus,Chiroptera,Vespertilionidae,Pipistrellus,pipistrellus,,,,NA,NA,NA,1,Aerial,5.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_pulveratus,Pipistrellus_pulveratus,Chiroptera,Vespertilionidae,Pipistrellus,pulveratus,,,,NA,NA,NA,1,Aerial,5.5,0,0,100,0,0,0,1,,,,,
Pipistrellus_pygmaeus,Pipistrellus_pygmaeus,Chiroptera,Vespertilionidae,Pipistrellus,pygmaeus,,,,NA,NA,NA,1,Aerial,5.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_raceyi,Pipistrellus_raceyi,Chiroptera,Vespertilionidae,Pipistrellus,raceyi,,,,NA,NA,NA,1,Aerial,5.8,0,0,100,0,0,0,1,,,,,
Pipistrellus_rueppellii,Pipistrellus_rueppellii,Chiroptera,Vespertilionidae,Pipistrellus,rueppellii,,,,NA,NA,NA,1,Aerial,6.9,0,0,100,0,0,0,1,,,,,
Pipistrellus_rusticus,Pipistrellus_rusticus,Chiroptera,Vespertilionidae,Pipistrellus,rusticus,,,,NA,NA,NA,1,Aerial,4.6,0,0,100,0,0,0,1,,,,,
Pipistrellus_stenopterus,Pipistrellus_stenopterus,Chiroptera,Vespertilionidae,Pipistrellus,stenopterus,,,,NA,NA,NA,1,Aerial,15.2,0,0,100,0,0,0,1,,,,,
Pipistrellus_subflavus,Pipistrellus_subflavus,Chiroptera,Vespertilionidae,Pipistrellus,subflavus,,,,NA,NA,NA,1,Aerial,5.8,0,0,100,0,0,0,1,,,,,
Pipistrellus_tenuis,Pipistrellus_tenuis,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,,,,NA,NA,NA,1,Aerial,4.7,0,0,100,0,0,0,1,,,,,
Pipistrellus_wattsi,Pipistrellus_wattsi,Chiroptera,Vespertilionidae,Pipistrellus,wattsi,,,,NA,NA,NA,1,Aerial,3.3,0,0,100,0,0,0,1,,,,,
Pipistrellus_westralis,Pipistrellus_westralis,Chiroptera,Vespertilionidae,Pipistrellus,westralis,,,,NA,NA,NA,1,Aerial,3.1,0,0,100,0,0,0,1,,,,,
Plecotus_auritus,Plecotus_auritus,Chiroptera,Vespertilionidae,Plecotus,auritus,,,,NA,NA,NA,1,Aerial,7.8,0,0,100,0,0,0,1,,,,,
Plecotus_austriacus,Plecotus_austriacus,Chiroptera,Vespertilionidae,Plecotus,austriacus,,,,NA,NA,NA,1,Aerial,7.3,0,0,100,0,0,0,1,,,,,
Plecotus_balensis,Plecotus_balensis,Chiroptera,Vespertilionidae,Plecotus,balensis,,,,NA,NA,NA,1,Aerial,6.5,0,0,100,0,0,0,1,,,,,
Plecotus_christii,Plecotus_christii,Chiroptera,Vespertilionidae,Plecotus,christii,,,,NA,NA,NA,1,Aerial,7,0,0,100,0,0,0,1,,,,,
Plecotus_kolombatovici,Plecotus_kolombatovici,Chiroptera,Vespertilionidae,Plecotus,kolombatovici,,,,NA,NA,NA,1,Aerial,7,0,0,100,0,0,0,1,,,,,
Plecotus_macrobullaris,Plecotus_macrobullaris,Chiroptera,Vespertilionidae,Plecotus,macrobullaris,,,,NA,NA,NA,1,Aerial,8.5,0,0,100,0,0,0,1,,,,,
Plecotus_ognevi,Plecotus_ognevi,Chiroptera,Vespertilionidae,Plecotus,ognevi,,,,NA,NA,NA,1,Aerial,8.4,0,0,100,0,0,0,1,,,,,
Plecotus_sacrimontis,Plecotus_sacrimontis,Chiroptera,Vespertilionidae,Plecotus,sacrimontis,,,,NA,NA,NA,1,Aerial,9.3,0,0,100,0,0,0,1,,,,,
Plecotus_sardus,Plecotus_sardus,Chiroptera,Vespertilionidae,Plecotus,sardus,,,,NA,NA,NA,1,Aerial,9.8,0,0,100,0,0,0,1,,,,,
Plecotus_taivanus,Plecotus_taivanus,Chiroptera,Vespertilionidae,Plecotus,taivanus,,,,NA,NA,NA,1,Aerial,6.5,0,0,100,0,0,0,1,,,,,
Plecotus_teneriffae,Plecotus_teneriffae,Chiroptera,Vespertilionidae,Plecotus,teneriffae,,,,NA,NA,NA,1,Aerial,8,0,0,100,0,0,0,1,,,,,
Rhogeessa_aeneus,Rhogeessa_aeneus,Chiroptera,Vespertilionidae,Rhogeessa,aeneus,,,,NA,NA,NA,1,Aerial,3.4,0,0,100,0,0,0,1,,,,,
Rhogeessa_alleni,Rhogeessa_alleni,Chiroptera,Vespertilionidae,Rhogeessa,alleni,,,,NA,NA,NA,1,Aerial,7.2,0,0,100,0,0,0,1,,,,,
Rhogeessa_genowaysi,Rhogeessa_genowaysi,Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,,,,NA,NA,NA,1,Aerial,5,0,0,100,0,0,0,1,,,,,
Rhogeessa_gracilis,Rhogeessa_gracilis,Chiroptera,Vespertilionidae,Rhogeessa,gracilis,,,,NA,NA,NA,1,Aerial,6.1,0,0,100,0,0,0,1,,,,,
Rhogeessa_hussoni,Rhogeessa_hussoni,Chiroptera,Vespertilionidae,Rhogeessa,hussoni,,,,NA,NA,NA,1,Aerial,5.8,0,0,100,0,0,0,1,,,,,
Rhogeessa_io,Rhogeessa_io,Chiroptera,Vespertilionidae,Rhogeessa,io,,,,NA,NA,NA,1,Aerial,5,0,0,100,0,0,0,1,,,,,
Rhogeessa_minutilla,Rhogeessa_minutilla,Chiroptera,Vespertilionidae,Rhogeessa,minutilla,,,,NA,NA,NA,1,Aerial,3.7,0,0,100,0,0,0,1,,,,,
Rhogeessa_mira,Rhogeessa_mira,Chiroptera,Vespertilionidae,Rhogeessa,mira,,,,NA,NA,NA,1,Aerial,3.1,0,0,100,0,0,0,1,,,,,
Rhogeessa_parvula,Rhogeessa_parvula,Chiroptera,Vespertilionidae,Rhogeessa,parvula,,,,NA,NA,NA,1,Aerial,4.4,0,0,100,0,0,0,1,,,,,
Rhogeessa_tumida,Rhogeessa_tumida,Chiroptera,Vespertilionidae,Rhogeessa,tumida,,,,NA,NA,NA,1,Aerial,4.5,0,0,100,0,0,0,1,,,,,
Scoteanax_rueppellii,Scoteanax_rueppellii,Chiroptera,Vespertilionidae,Scoteanax,rueppellii,,,,NA,NA,NA,1,Aerial,26.5,0,0,100,0,0,0,1,,,,,
Scotoecus_albofuscus,Scotoecus_albofuscus,Chiroptera,Vespertilionidae,Scotoecus,albofuscus,,,,NA,NA,NA,1,Aerial,4.5,0,0,100,0,0,0,1,,,,,
Scotoecus_hirundo,Scotoecus_hirundo,Chiroptera,Vespertilionidae,Scotoecus,hirundo,,,,NA,NA,NA,1,Aerial,9.3,0,0,100,0,0,0,1,,,,,
Scotoecus_pallidus,Scotoecus_pallidus,Chiroptera,Vespertilionidae,Scotoecus,pallidus,,,,NA,NA,NA,1,Aerial,6.9,0,0,100,0,0,0,1,,,,,
Scotomanes_ornatus,Scotomanes_ornatus,Chiroptera,Vespertilionidae,Scotomanes,ornatus,,,,NA,NA,NA,1,Aerial,25,0,0,100,0,0,0,1,,,,,
Scotophilus_borbonicus,Scotophilus_borbonicus,Chiroptera,Vespertilionidae,Scotophilus,borbonicus,,,,NA,NA,NA,1,Aerial,18,0,0,100,0,0,0,1,,,,,
Scotophilus_celebensis,Scotophilus_celebensis,Chiroptera,Vespertilionidae,Scotophilus,celebensis,,,,NA,NA,NA,1,Aerial,29.5,0,0,100,0,0,0,1,,,,,
Scotophilus_collinus,Scotophilus_collinus,Chiroptera,Vespertilionidae,Scotophilus,collinus,,,,NA,NA,NA,1,Aerial,23.4,0,0,100,0,0,0,1,,,,,
Scotophilus_dinganii,Scotophilus_dinganii,Chiroptera,Vespertilionidae,Scotophilus,dinganii,,,,NA,NA,NA,1,Aerial,25.1,0,0,100,0,0,0,1,,,,,
